SBL,Latitute,Longtitute,X,PROB,RiskLevel
0474600002040000NHOM,-77.61083379,43.25640643,4,0.0599663459637494,Low
0610200001002000LS01,-77.57525715,43.23566028,118,0.00624426187450314,Low
0612900003017000NHOM,-77.61986591,43.24117709,133,0.00237623549449401,Low
0612900003019000NHOM,-77.61980551,43.24141496,135,0.00179571091530282,Low
0613700001001001NHOM,-77.62101516,43.23980188,138,3.0721650755932e-4,Low
0758300001018003EBPK,-77.63211273,43.20325223,242,0.024838609691771,Low
0902200001001000HOME,-77.65997788,43.20194451,245,0.0465625960550127,Low
0902300001009002EBPK,-77.65390728,43.20033638,248,0.021985893198483,Low
0902500001001000EBPK,-77.64448395,43.20002886,251,0.00116571569710401,Low
0903500001002006EBPK,-77.6313729,43.19939701,319,0.0187816758830352,Low
0904000003011000NHOM,-77.64800928,43.19357404,344,0.0035419838531245,Low
0906600003005000NHOM,-77.63929809,43.18598262,513,0.0356738178787251,Low
0913800001076000NHOM,-77.61273282,43.19352687,657,0.0513344879457848,Low
0915400001010001NHOM,-77.61362358,43.19046455,759,0.0499630609762634,Low
0916100001010000NHOM,-77.62173607,43.18682602,810,0.0131097726232371,Low
0916100003027000NHOM,-77.62294562,43.18572051,821,0.190348977645577,Mid
0916200001053000NHOM,-77.6143604,43.18672944,836,0.0691848082103334,Low
0916300002042000NHOM,-77.60702804,43.18631167,870,2.03447219628473e-4,Low
0917500002025000NHOM,-77.58450169,43.1843531,998,0.00642724400954005,Low
10428000010260000000,-77.66887885,43.17882122,1136,0.205862163110813,Mid
10428000010270000000,-77.66887304,43.17813532,1137,0.881110912727599,High
10428000010280000000,-77.67242772,43.17781151,1138,0.975402059471135,High
10436000020010000000,-77.66888173,43.17728869,1144,0.282296407685967,Mid
10436000020030000000,-77.66888559,43.17576359,1147,0.0256355865012229,Low
10436000020040000000,-77.66887755,43.17499835,1148,0.0035429613905504,Low
10443000010040000000,-77.67710221,43.17443929,1151,0.00674135255558279,Low
10443000010350000000,-77.67830267,43.174442,1156,0.00284876280468956,Low
10444000010130000000,-77.66887625,43.17433359,1160,0.00858580203169652,Low
10444000010170000000,-77.67107092,43.17236912,1163,0.0176695642238292,Low
10444000010180000000,-77.6714637,43.17316515,1164,0.109106360625482,Mid
10444000010190000000,-77.67217715,43.17316788,1165,0.00493590478268193,Low
10444000010200000000,-77.6734428,43.17301595,1166,0.0415833233829686,Low
10451000010070000000,-77.67565333,43.17097081,1169,0.0019868283646881,Low
10452000010020000000,-77.67118519,43.17161834,1170,0.0106376610131216,Low
10452000010060000000,-77.67296461,43.17045608,1174,0.00149607956389638,Low
10452000010070000000,-77.66915915,43.17158185,1175,0.16732883726672,Mid
10460000010060000000,-77.66924252,43.16701817,1178,0.0022099406530318,Low
10460000010390000000,-77.67380255,43.16756479,1182,6.65198448427821e-5,Low
10467000010070000000,-77.6755708,43.16529371,1183,3.58144973811962e-4,Low
10467000010090000000,-77.67438492,43.16547065,1184,5.80481490873307e-4,Low
10468000010030000000,-77.67373797,43.16538209,1185,0.00216764313722177,Low
10468000010320000000,-77.67186594,43.1655621,1187,2.86199061626137e-5,Low
10468000010350000000,-77.67126306,43.16492795,1190,2.38858315054161e-5,Low
10468000010370000000,-77.66940231,43.16518496,1191,3.73770381963581e-4,Low
10468000010390000000,-77.66902499,43.16503053,1192,1.42813768535441e-4,Low
10468000010540000000,-77.67139828,43.16440263,1195,3.02634433524547e-5,Low
10468000010640000000,-77.67177351,43.1644026,1196,8.06112083656987e-5,Low
10468000010770000000,-77.6739406,43.16408755,1198,1.45749448286307e-4,Low
10468000010780000000,-77.67395394,43.16440866,1199,3.76333916090834e-6,Low
10476000010010000000,-77.6741129,43.16222114,1203,9.04185629146099e-6,Low
10476000010020000000,-77.67335084,43.16234142,1204,0.00207104240730789,Low
10476000010040000000,-77.67401698,43.16112826,1206,3.7566276613016e-5,Low
10476000010050000000,-77.67375,43.16128893,1207,1.92400989027381e-5,Low
10476000010060000000,-77.67383755,43.1615557,1208,0.00122392756765642,Low
10521000010160000000,-77.66536502,43.1780878,1214,0.158620248330768,Mid
10522000010040000000,-77.65716323,43.17840969,1217,0.0149613345997456,Low
10522000010050000000,-77.65753203,43.17745738,1218,0.00265264784747201,Low
10522000010060000000,-77.65837335,43.17793177,1219,0.00402693240997402,Low
10522000010190000000,-77.66219536,43.17889025,1223,0.00345774971644155,Low
10524000010010000000,-77.65007884,43.17966933,1230,3.56636378365576e-4,Low
10524000010020000000,-77.64941761,43.17839882,1231,0.002758799820896,Low
10524000020010000000,-77.64864288,43.17943407,1233,0.0109744035784763,Low
10524000020100000000,-77.64664442,43.17958741,1234,0.0788234213767989,Low
10524000020140000000,-77.64624449,43.17904749,1235,0.00494116817162756,Low
10524000020180000000,-77.6460944,43.17744621,1236,0.00137837670077334,Low
10524000020530000000,-77.64785107,43.17884688,1237,0.00231797915327205,Low
10525000010060000000,-77.64468867,43.17902025,1239,0.779896097330934,High
10525000020070000000,-77.64204263,43.17944276,1241,0.936205414217184,High
10525000020770000000,-77.64219714,43.17957824,1243,0.105626625806062,Mid
10525000030010000000,-77.64128086,43.17984021,1244,0.0337780195179834,Low
10525000030450000000,-77.6416604,43.17903103,1246,0.292954852446539,Mid
10526000010010000000,-77.63982361,43.1798437,1247,8.75707200219599e-4,Low
10526000010030000000,-77.63988879,43.17957533,1248,3.76476275593706e-5,Low
10526000010050000000,-77.63912759,43.1795862,1249,0.00940367379134173,Low
10526000020040000000,-77.63915709,43.17904559,1250,0.00117809899521012,Low
10526000020320000000,-77.63800826,43.17715911,1251,0.0046956273813136,Low
10526000020650000000,-77.63924623,43.17715712,1252,0.645166441866429,High
10526000020670000000,-77.63906273,43.17744847,1253,0.0235320954441686,Low
10526000020710000000,-77.63906138,43.17806569,1255,0.554379633634063,Mid
10526000020760000000,-77.6390638,43.17868222,1256,0.0434842703564097,Low
10526000020770000000,-77.639062,43.17880614,1257,0.141150527580398,Mid
10526000020790000000,-77.63973209,43.17892126,1258,0.0106030128976277,Low
10526000020820000000,-77.63981272,43.17855628,1260,0.986702704069753,High
10526000030220000000,-77.63515835,43.1775984,1262,0.00794229826656683,Low
10527000020110000000,-77.63252191,43.17955094,1264,0.0140361406103269,Low
10527000020130000000,-77.63213249,43.1796338,1265,0.00422933717551534,Low
10527000020140000000,-77.6321778,43.17914436,1266,0.0187896980785956,Low
10527000020150000000,-77.63202042,43.1790346,1267,0.94458816590588,High
10527000020160000000,-77.63198059,43.17888163,1269,0.0442049605378773,Low
10527000020200000000,-77.63180094,43.17810954,1270,0.0028660096726852,Low
10527000020210000000,-77.63153138,43.1778896,1271,0.114310962884827,Mid
10527000020330000000,-77.63192614,43.17705922,1273,0.0171044462192231,Low
10527000030110000000,-77.63041562,43.17712654,1277,0.00163939263095709,Low
10527000030120000000,-77.63052443,43.17740348,1278,0.0250104532566757,Low
10527000030130000000,-77.63062305,43.17760168,1279,0.819136188470409,High
10527000030140000000,-77.63044642,43.17767811,1280,0.0233136717176338,Low
10528000010050000000,-77.62477799,43.17940926,1282,0.119849452469451,Mid
10528000010340000000,-77.62475405,43.17881143,1283,0.134469458673661,Mid
10528000020080000000,-77.62567471,43.17814871,1284,0.0435717308710604,Low
10528000020230000000,-77.62381432,43.1779215,1285,0.824243523591747,High
10530000010020000000,-77.66181107,43.17687734,1289,0.0448074978546752,Low
10530000010030000000,-77.66058315,43.17676983,1290,0.0210318447258563,Low
10530000010040000000,-77.66002967,43.17714367,1291,0.0121018957221256,Low
10530000010050000000,-77.65850802,43.1770787,1292,0.955954984196857,High
10530000010080000000,-77.66004027,43.17536777,1294,0.018697558334814,Low
10530000010090000000,-77.66034461,43.1749853,1295,0.609066857590878,High
1053000001019000NHOM,-77.66202086,43.17635722,1296,0.00842396864667712,Low
10530000010250000000,-77.66061794,43.17582257,1297,0.00125484127225267,Low
10531000010010000000,-77.65686023,43.17626197,1298,3.18049184276076e-4,Low
10531000010030000000,-77.6520614,43.17648093,1299,0.00431592815559733,Low
10531000010040000000,-77.6521049,43.17547291,1300,0.0599264601934452,Low
10531000010060000000,-77.65258932,43.17455385,1304,0.0417015595176401,Low
10531000010070000000,-77.6538454,43.17537763,1305,0.00198063647308596,Low
10531000010080000000,-77.65589296,43.17513023,1306,0.00137431539552244,Low
10533000010020000000,-77.6449388,43.17661259,1311,0.0295035277727449,Low
10533000010050000000,-77.6435757,43.17561558,1312,0.0309038260092524,Low
10534000010530000000,-77.6392495,43.1762018,1313,0.00284123233162614,Low
10534000020070000000,-77.63924666,43.17584335,1314,0.0169027716025371,Low
10534000020550000000,-77.63915892,43.17533427,1315,0.130469024912685,Mid
10534000030090000000,-77.63888319,43.17492546,1316,0.0259088143119224,Low
10534000030240000000,-77.63607664,43.17492767,1317,0.025992754163594,Low
10534000030610000000,-77.63924954,43.17451667,1318,0.0488850105754569,Low
10535000010290000000,-77.6328896,43.17645765,1321,0.00263657843621638,Low
10535000020020000000,-77.63159787,43.17627131,1322,0.128633007372832,Mid
10535000020050000000,-77.63083671,43.1764782,1323,0.964770129729212,High
10535000020060000000,-77.63012942,43.1766251,1324,0.00672366582178917,Low
10535000020260000000,-77.62971658,43.17600903,1325,0.0781898899018501,Low
10535000020270000000,-77.62980135,43.17617817,1326,0.055853728140351,Low
10535000020290000000,-77.6300264,43.17636354,1327,0.646207610294514,High
10535000020300000000,-77.63007241,43.1764482,1329,0.0115707675261411,Low
10535000020320000000,-77.63070012,43.17612569,1331,0.13249888300885,Mid
10535000020330000000,-77.6306145,43.17595449,1332,0.943536028736103,High
10535000020340000000,-77.63049274,43.17579573,1334,0.79020901236482,High
10535000020370000000,-77.63092881,43.17592026,1335,0.290457736278104,Mid
10535000020460000000,-77.63117284,43.1756604,1336,0.307616849228513,Mid
10535000030070000000,-77.63047137,43.17541278,1337,0.00958836419548075,Low
10535000030080000000,-77.62965592,43.17563913,1338,0.370886498087882,Mid
10535000030120000000,-77.62896176,43.17446118,1339,0.0023502954520769,Low
10535000030130000000,-77.62905653,43.17464285,1340,3.54475631530694e-4,Low
10535000030140000000,-77.62913114,43.17482943,1341,0.00462959592858362,Low
10535000030150000000,-77.6291876,43.17498033,1342,5.01095396791843e-4,Low
10535000030170000000,-77.62950653,43.17543268,1343,0.843646591709711,High
10535000030180000000,-77.63038864,43.17522448,1344,0.127442130097503,Mid
10535000030210000000,-77.6302035,43.17469193,1345,0.0114614834707407,Low
10535000030270000000,-77.63088474,43.17468203,1347,0.703015629086804,High
10536000010010000000,-77.62583415,43.17694713,1348,0.363943545433788,Mid
10536000010170000000,-77.62453883,43.17495808,1350,0.780880332722466,High
10536000010180000000,-77.62409252,43.17453803,1352,0.888231935768956,High
10536000010260000000,-77.62502701,43.17428568,1353,0.420091943795291,Mid
10536000010270000000,-77.6252743,43.17456443,1354,0.957244613077594,High
10536000010290000000,-77.62557049,43.17527528,1357,0.0672512339871008,Low
10536000010300000000,-77.62564012,43.17548051,1358,0.00136296836581575,Low
10536000010330000000,-77.62555372,43.17607898,1359,0.912704728674882,High
10537000010090000000,-77.66525299,43.17428807,1360,0.926858868025287,High
10537000010190000000,-77.66323948,43.17301796,1361,0.0631145605432961,Low
10537000010200000000,-77.66422757,43.17294294,1362,0.331149602370533,Mid
10537000010260000000,-77.66757755,43.1729428,1367,0.942274643191826,High
10537000010270000000,-77.66836396,43.17294269,1368,0.00954829463870634,Low
10538000010010000000,-77.66235829,43.17414577,1369,0.00103173581155301,Low
10538000010030000000,-77.66099453,43.17409178,1371,0.568860466651084,Mid
10538000010200000000,-77.65781263,43.17431472,1375,0.00109030626404777,Low
10538000010350000000,-77.6584243,43.17275534,1376,0.99784343379996,High
10538000010360000000,-77.65876948,43.17346617,1377,0.47657878226565,Mid
10538000010370000000,-77.66006957,43.17350001,1378,0.0238179198922254,Low
1053900002003000NHOM,-77.65559558,43.17431305,1383,2.11559445141536e-4,Low
10539000020060000000,-77.65395483,43.17417712,1385,2.62953826475848e-4,Low
10540000010030000000,-77.65089142,43.17357677,1386,0.00877950766340992,Low
10540000010100000000,-77.6493283,43.17322069,1389,0.10398171500878,Mid
10540000020230000000,-77.64805562,43.17413895,1391,0.0206833085895539,Low
10540000020240000000,-77.64847791,43.17408804,1392,0.00507575638695801,Low
10540000020380000000,-77.6486317,43.17277381,1393,0.0787330201881107,Low
10540000020390000000,-77.64863254,43.1726133,1394,0.0361756363637679,Low
10540000020410000000,-77.64863189,43.17233549,1395,7.05154209812655e-4,Low
10540000030010000000,-77.64805482,43.17363259,1397,0.0930385123645136,Low
10541000010100000000,-77.64413877,43.17409774,1398,0.0292190991907766,Low
10541000010180000000,-77.64329417,43.17364363,1399,0.747984484276929,High
10541000020190000000,-77.64043871,43.17369883,1401,0.907836475756943,High
10541000030010000000,-77.64284548,43.17292714,1402,0.141111527772734,Mid
10541000030680000000,-77.64122916,43.17187258,1403,0.0905939342077191,Low
10542000010020000000,-77.63915635,43.17411802,1404,0.674030640118592,High
10542000010410000000,-77.63579627,43.17381384,1405,0.0218774826732781,Low
10542000010620000000,-77.63905767,43.17387209,1406,0.0166896465691141,Low
10542000010630000000,-77.63879576,43.17341598,1407,0.0167791075973191,Low
10542000010810000000,-77.63543982,43.17339314,1408,0.00892875401323317,Low
10542000010850000000,-77.63483901,43.1733924,1409,0.0809331896917676,Low
10542000010950000000,-77.63946555,43.17353535,1413,0.915480504712921,High
10542000010960000000,-77.63932746,43.1728512,1414,0.991985732479147,High
10543000010200000000,-77.631454,43.17410059,1415,0.00404428992174569,Low
10543000010270000000,-77.63062852,43.17374559,1417,0.074611053916835,Low
10543000020260000000,-77.62963736,43.17351752,1419,0.00993855221942272,Low
10543000020620000000,-77.63062072,43.17203501,1420,0.853953316612505,High
10543000020660000000,-77.63127583,43.17204086,1421,0.917629342131844,High
10543000020720000000,-77.63172015,43.17259686,1422,0.022436495339243,Low
10544000010010000000,-77.62883757,43.17433871,1423,0.863488552181766,High
10544000010020000000,-77.62478905,43.17371034,1424,0.472997924000696,Mid
10544000010030000000,-77.62446471,43.17358914,1425,0.00909251679676294,Low
10544000010040000000,-77.62410989,43.17339325,1426,4.89991673455182e-4,Low
10544000010090000000,-77.62689823,43.17144406,1427,0.0298167974407751,Low
10544000010130000000,-77.62852783,43.17189913,1429,0.915061123910585,High
10544000010160000000,-77.62913681,43.1724406,1430,0.0337388229774545,Low
10544000010170000000,-77.62888079,43.17240291,1431,0.0365061678749749,Low
10544000010180000000,-77.628899379999993,43.17228168,1432,0.106933793365459,Mid
10544000010220000000,-77.62755863,43.17230714,1434,0.924743384292838,High
10544000010240000000,-77.62831988,43.17303341,1436,6.7567949890901e-4,Low
10544000010260000000,-77.62819031,43.1735015,1438,0.82436467310592,High
10544000010280000000,-77.62847819,43.17379596,1439,0.0111870323007006,Low
10544000010290000000,-77.62860501,43.17397756,1440,0.012989403302091,Low
10546000010490000000,-77.66159129,43.16897643,1446,0.00492264518290477,Low
10546000010500000000,-77.6613446,43.1705194,1447,0.442395662567839,Mid
10547000040010000000,-77.65381165,43.16984119,1448,0.0113319261943481,Low
10548000020330000000,-77.64834384,43.16897515,1451,0.00113990509818582,Low
10548000020400000000,-77.64915938,43.17080138,1454,0.00196996939417249,Low
10549000010280000000,-77.64446779,43.16919202,1455,0.00864216793348638,Low
10549000030340000000,-77.64066027,43.16924805,1457,0.800834928267833,High
1054900003035000NHOM,-77.64081643,43.16924832,1459,0.0182673399220751,Low
10549000030760000000,-77.64225375,43.16923804,1460,0.00392340737957106,Low
10550000020040000000,-77.63553855,43.17003626,1464,0.908546052759128,High
1055000002009001NHOM,-77.63518787,43.16981224,1465,0.00146735333874816,Low
10550000020160000000,-77.63529153,43.16904844,1466,0.0292807010404282,Low
10550000020250000000,-77.63594473,43.16992551,1467,0.385792904132369,Mid
10550000020270000000,-77.63655339,43.16970142,1468,0.0269935421872117,Low
10550000020280000000,-77.63659463,43.16944936,1469,0.00595972343899627,Low
10550000020600000000,-77.6381636,43.16992817,1472,0.0259731530147904,Low
10551000010010000000,-77.6342648,43.1709434,1474,0.72303580229336,High
10551000010020000000,-77.63466644,43.17010099,1475,0.00440995102278154,Low
10551000010030000000,-77.6343544,43.17010492,1476,0.00662575536558593,Low
1055100001004000NHOM,-77.63381448,43.17005137,1477,8.91942630022155e-4,Low
10551000020050000000,-77.63165014,43.17129535,1478,0.0302285035043354,Low
10551000020380000000,-77.63177519,43.17047655,1479,0.0102059009976528,Low
10551000020400000000,-77.63168938,43.17077359,1480,0.888686541862826,High
1055100002041000NHOM,-77.63120196,43.1707726,1481,0.977872199316943,High
10551000030010000000,-77.63275575,43.16973451,1482,0.0609779494406637,Low
10551000030570000000,-77.6304143,43.16961354,1485,0.0250202470862193,Low
10551000030580000000,-77.63067124,43.16995191,1486,0.0166571926414365,Low
10552000010020000000,-77.62903999,43.17126212,1487,0.0856134900476805,Low
10552000010070000000,-77.62830769,43.1711333,1490,0.0122534235134948,Low
10552000010090000000,-77.62810371,43.17031914,1492,0.998366511328721,High
10552000010130000000,-77.62313331,43.16846891,1498,0.0023031002299842,Low
10552000010150000000,-77.62601858,43.16936491,1499,0.904961723867664,High
10552000010160000000,-77.62628899,43.16962501,1500,0.00632511453348303,Low
10552000010200000000,-77.62671182,43.17000656,1501,0.0506609849342499,Low
10552000010210000000,-77.62664471,43.17030644,1502,0.0341110436850965,Low
10552000010220000000,-77.62674062,43.17049685,1503,0.957271297853806,High
10552000010270000000,-77.62723431,43.16943472,1506,0.0607072162321856,Low
10552000010290000000,-77.62713056,43.16913266,1507,0.0160930957313342,Low
10552000010520000000,-77.62894769,43.17062845,1509,0.00252836347791246,Low
10553000010030000000,-77.66393544,43.16659901,1511,0.0612841233079814,Low
10553000010040000000,-77.66520419,43.16696695,1512,0.987843220734314,High
10553000010320000000,-77.66813431,43.16690015,1517,0.00169752821411558,Low
10556000020020000000,-77.64689266,43.16825732,1519,0.0359026380492018,Low
10556000020210000000,-77.64658312,43.16722099,1520,0.0314562808478336,Low
10557000020010000000,-77.64422008,43.16888976,1521,0.863955322937393,High
10558000010210000000,-77.63838428,43.16758114,1523,0.0499657285815498,Low
10558000020590000000,-77.63499396,43.16746643,1525,0.0204134350899701,Low
10558000020600000000,-77.6354324,43.16807803,1526,2.91050813909218e-4,Low
10558000020610000000,-77.6357752,43.16850588,1527,0.00122274848506891,Low
10558000030300000000,-77.63791794,43.16631069,1528,0.0988294874508088,Low
10559000010010000000,-77.63467325,43.16915011,1529,0.00349415997216846,Low
10559000020040000000,-77.63268792,43.16872363,1531,0.0573483246762541,Low
10559000020240000000,-77.6305429,43.16829137,1532,0.00439538717089231,Low
10559000020390000000,-77.63135623,43.16680295,1533,0.0040969343843272,Low
10559000020490000000,-77.63098823,43.16630874,1534,0.0216238920093663,Low
10559000020510000000,-77.6315269,43.16612627,1535,0.0022685089850604,Low
10559000020630000000,-77.63211132,43.16692578,1536,0.00170258427374933,Low
10559000020640000000,-77.63179044,43.16674791,1537,0.0162288054115543,Low
10559000020690000000,-77.63259569,43.16723022,1538,0.0150846922384142,Low
10560000010010000000,-77.62876815,43.16843918,1539,2.41039330451788e-4,Low
10560000010090000000,-77.62658653,43.16840979,1540,0.919396632665083,High
10560000010100000000,-77.62640803,43.16816738,1541,0.0208975748848462,Low
10560000010120000000,-77.62612351,43.16766821,1544,0.00100092248660447,Low
10560000010210000000,-77.62715832,43.16832568,1545,0.33813115584423997,Mid
10560000010360000000,-77.62728997,43.16756172,1546,0.0672198674228105,Low
10560000010370000000,-77.62676919,43.16705874,1547,0.0234311155580341,Low
10560000010530000000,-77.62932659,43.16645942,1548,4.06844386563833e-4,Low
10560000010540000000,-77.62916657,43.16652611,1549,0.00945083702368904,Low
10560000010580000000,-77.62870711,43.16672413,1550,1.97830853164892e-4,Low
10560000010720000000,-77.62826781,43.16786022,1552,0.00227199998308779,Low
10560000020090000000,-77.62391907,43.16614829,1556,0.140747051737595,Mid
10560000020110000000,-77.62406623,43.16630834,1557,0.757742212757499,High
10560000020120000000,-77.62410657,43.16636041,1558,0.902616338367736,High
10560000020130000000,-77.6242071,43.16649374,1559,0.073865751352953,Low
10560000020190000000,-77.62434331,43.16711854,1561,0.00119088439952561,Low
10560000020200000000,-77.62460367,43.16701718,1562,0.0151643066308061,Low
10560000020450000000,-77.62610858,43.16678661,1563,0.0163617573520702,Low
10560000020460000000,-77.62584001,43.16691001,1564,0.00624378828701136,Low
10560000020470000000,-77.6255179,43.16710668,1565,0.0015006636451617,Low
10560000020490000000,-77.624796129999993,43.16733226,1566,0.00103668611968477,Low
10561000010080000000,-77.66830955,43.16500604,1567,5.19842006787269e-4,Low
10561000010090000000,-77.66824985,43.16543868,1568,2.24239821310812e-4,Low
10561000010520000000,-77.66625387,43.16493773,1578,0.0012310387591847,Low
10561000010550000000,-77.66611153,43.16515611,1579,9.16624116352335e-4,Low
10561000010570000000,-77.66611318,43.16542865,1580,0.0101529935902493,Low
10561000010630000000,-77.6652869,43.16552536,1582,0.0302084599499428,Low
10561000010650000000,-77.66416598,43.16536776,1583,0.945872837458705,High
10561000010660000000,-77.66382329,43.16509321,1584,0.11303075995881,Mid
10561000010710000000,-77.66280742,43.16440523,1586,0.00104388299428365,Low
10561000010850000000,-77.6638491,43.16418479,1587,0.00917506707363267,Low
10561000010860000000,-77.66384954,43.16407457,1588,0.0203273197299869,Low
10561000010950000000,-77.66313681,43.16517029,1591,0.00610028196955291,Low
10562000010020000000,-77.65905215,43.16537178,1593,0.00111875141457722,Low
10562000010070000000,-77.65733802,43.16550963,1599,0.00291270954254963,Low
1056200001008000NHOM,-77.65742908,43.16492416,1600,5.37234016690885e-4,Low
10562000010410000000,-77.66100123,43.16438198,1606,0.0275475386026848,Low
10562000010450000000,-77.66125815,43.16396623,1608,0.00375352395069933,Low
1056200001051001NHOM,-77.6627341,43.16396883,1610,0.011038608898261,Low
10562000010530000000,-77.66107149,43.16516134,1611,0.845968691121637,High
10562000010540000000,-77.66255732,43.16516925,1612,4.94257781464841e-4,Low
10563000010230000000,-77.65439031,43.16497909,1613,0.0328187456880295,Low
10563000010430000000,-77.65559745,43.16537043,1614,0.00532875047681336,Low
10563000010440000000,-77.65512669,43.16488977,1615,7.06265101264615e-4,Low
10563000010450000000,-77.65582162,43.16485215,1616,0.0255385498240436,Low
10563000010470000000,-77.65625346,43.16500769,1617,6.33524334039e-4,Low
10563000010490000000,-77.65670279,43.16494727,1618,0.0311151138317897,Low
10563000020130000000,-77.65315455,43.16496267,1620,0.00205719376542192,Low
10563000020160000000,-77.65381466,43.16494952,1621,0.0273499084462103,Low
10563000020170000000,-77.65396763,43.16495002,1622,0.0418124819054336,Low
10563000020180000000,-77.65393341,43.16436775,1623,0.175212378704372,Mid
10563000020200000000,-77.65359247,43.1640978,1624,0.372340026630726,Mid
10563000020210000000,-77.65274256,43.16394277,1625,0.883138566951615,High
10563000020220000000,-77.65174118,43.16379565,1627,0.295158071483569,Mid
10563000020280000000,-77.65277939,43.16494635,1629,0.00685418600123659,Low
10563000030130000000,-77.65602716,43.16432112,1631,0.9314357491607,High
10563000030140000000,-77.65585671,43.16416379,1633,0.0372584246135287,Low
10563000030150000000,-77.65534733,43.16448728,1634,0.0272125316365212,Low
10563000030240000000,-77.65459251,43.16380806,1635,0.0692461648155511,Low
10563000030250000000,-77.6546688,43.16445179,1636,0.0279572001125094,Low
10563000030260000000,-77.65436589,43.16434426,1637,0.0183482232848496,Low
10564000010120000000,-77.65127246,43.16489445,1638,0.119939920697494,Mid
10564000010130000000,-77.65111347,43.16489551,1639,0.240159762974476,Mid
10564000010140000000,-77.6507067,43.16489527,1640,0.00152767495149541,Low
10564000010150000000,-77.65030043,43.16489565,1641,0.0103039501723385,Low
10564000010340000000,-77.64981367,43.16502033,1642,0.0021667640414946,Low
10564000010370000000,-77.64905909,43.16495055,1643,0.00181681808139951,Low
10564000010570000000,-77.64838023,43.16495022,1644,0.0537630973033944,Low
10564000010610000000,-77.64744423,43.16488153,1646,0.0020807225349993,Low
10564000010620000000,-77.64759547,43.16535234,1647,0.103356531114333,Mid
10564000010700000000,-77.64631408,43.16543654,1650,0.054015348530181397,Low
10564000010710000000,-77.64652947,43.16494942,1651,0.0283177713868818,Low
10564000010720000000,-77.64590006,43.16502261,1652,0.00733855624811484,Low
10564000010730000000,-77.64610083,43.16384512,1653,0.50689310770895,Mid
10565000010160000000,-77.64539415,43.16543838,1656,3.58995078620242e-4,Low
10565000010210000000,-77.64474907,43.16494218,1658,0.00997012615734916,Low
10565000010420000000,-77.64294152,43.16514547,1660,0.154923998273977,Mid
10565000010560000000,-77.64261115,43.16496633,1661,0.901583678911714,High
10565000010580000000,-77.64238587,43.16484063,1664,0.081024205169587707,Low
10565000010590000000,-77.64214804,43.16496128,1665,0.282328334324901,Mid
10565000010600000000,-77.64202577,43.16496161,1666,0.0936082497560199,Low
10565000010610000000,-77.64189995,43.1649612,1667,0.837351054964857,High
10565000010850000000,-77.64080003,43.16490914,1669,0.0447733248498899,Low
10565000010860000000,-77.64061117,43.16490818,1670,0.0727096072451092,Low
10565000020010000000,-77.64519932,43.16440008,1671,0.096024003021064,Low
10565000020020000000,-77.64504058,43.1644089,1672,0.783239223159259,High
10565000020070000000,-77.64409541,43.16388814,1673,0.873235536280097,High
10565000020210000000,-77.64302581,43.16387519,1675,0.0333280833765151,Low
10565000020250000000,-77.64302415,43.16438796,1676,0.0553442366489767,Low
10565000020270000000,-77.6426449,43.1643869,1677,0.731961893224611,High
10565000020280000000,-77.64239811,43.16438651,1678,0.200312071555657,Mid
10565000020380000000,-77.641961,43.16438433,1680,0.00715728379477502,Low
10565000020400000000,-77.64163287,43.16438387,1681,0.0327056888465951,Low
10565000020410000000,-77.64149353,43.1642989,1682,0.0166369625557458,Low
10565000020430000000,-77.64123453,43.16440969,1683,0.0625537146040268,Low
10565000020440000000,-77.64120833,43.16415809,1684,0.0775522345344289,Low
10565000020480000000,-77.64058148,43.16428469,1685,2.89748056219158e-4,Low
10566000010170000000,-77.63808023,43.16489727,1686,0.00554128085650228,Low
10566000010180000000,-77.6382664,43.16495391,1687,0.766017118459609,High
10566000010220000000,-77.63889656,43.16516152,1689,6.3852927514841e-5,Low
10566000010240000000,-77.6394056,43.16485878,1690,0.0044383854773817,Low
10566000010450000000,-77.64004671,43.1649057,1692,0.0914547373944742,Low
10566000010460000000,-77.63985934,43.16490476,1693,0.0400514734923916,Low
10566000020240000000,-77.63565872,43.1654592,1695,0.0111051310741191,Low
10566000020290000000,-77.63519312,43.16488546,1696,0.00506596699216943,Low
10566000020310000000,-77.63591269,43.16488869,1698,6.26592728007499e-4,Low
10566000020410000000,-77.63675652,43.16496064,1699,0.00206133039142443,Low
10566000020420000000,-77.6369468,43.16496009,1700,0.00999598734261011,Low
10566000020430000000,-77.63725195,43.16514503,1701,0.0097723672731404709,Low
10566000030020000000,-77.64028997,43.16428111,1702,0.00468212948477424,Low
10566000030040000000,-77.63986905,43.16434644,1703,9.59412643366165e-4,Low
10566000030070000000,-77.63921836,43.16440677,1704,7.149183399269e-4,Low
10566000030080000000,-77.63904653,43.16440769,1705,0.00797890665572406,Low
10566000030090000000,-77.6386211,43.16442185,1706,0.017697674805465,Low
10566000030120000000,-77.63779773,43.16428522,1707,6.98749112744859e-5,Low
10566000030130000000,-77.63722995,43.16440634,1708,0.00134824774152534,Low
10566000030150000000,-77.63690681,43.16440667,1709,0.102353100165194,Mid
10566000030160000000,-77.63655133,43.16439389,1710,0.0245380910674364,Low
10566000030170000000,-77.63647062,43.16439423,1711,0.0258808409258455,Low
10566000030180000000,-77.63634366,43.1642813,1712,0.00378849725830544,Low
10566000030190000000,-77.6359901,43.16431841,1713,0.0173064202271106,Low
