SBL,Latitute,Longtitute,X,PROB,RiskLevel
12138000010290000000,-77.61582243,43.1505585,39241,0.0641166461132916,Mid
12138000010300000000,-77.61582324,43.15044876,39242,0.00357672673970623,Low
12138000010320000000,-77.61574653,43.15012895,39243,0.0302791593311619,Low
12138000010330000000,-77.61565991,43.14999192,39244,0.00877802017171849,Low
12138000010340000000,-77.61584596,43.14998989,39245,0.00869878534445443,Low
12138000010350000000,-77.61603903,43.1500959,39246,0.00992622498838147,Low
12138000010370000000,-77.6162409,43.1499867,39247,0.00668128680708329,Low
12138000010380000000,-77.61633019,43.15005451,39248,0.00325686351688841,Low
12138000010390000000,-77.61629874,43.15021421,39249,0.0208552579291365,Low
12138000010400000000,-77.61623574,43.15030384,39250,0.00933390050224298,Low
12138000010410000000,-77.61623641,43.15038717,39251,0.00339066010576961,Low
12138000010420000000,-77.6162358,43.15048414,39252,0.00915937297271493,Low
12138000010430000000,-77.6162366,43.15059389,39253,0.0132982117940452,Low
12138000010440000000,-77.6162368,43.15070207,39254,0.0229676502006293,Low
12138000010450000000,-77.61623737,43.15081184,39255,0.0927118092521313,Mid
12138000010460000000,-77.6162749,43.15090718,39256,0.0102213758938265,Low
12138000010470000000,-77.61664925,43.15078423,39257,0.409951351759414,High
12138000010480000000,-77.61665921,43.1506575,39258,0.0175633100856289,Low
12138000010490000000,-77.6166601,43.15054082,39259,0.0110457113741047,Low
12138000010500000000,-77.61665991,43.15042754,39260,0.0108132225510089,Low
12138000010510000000,-77.61666081,43.15032453,39261,0.012792654022099,Low
12138000010520000000,-77.61666125,43.15022934,39262,0.0482119326691894,Low
12138000010540000000,-77.61659435,43.14997856,39263,0.00520201363483106,Low
12138000010550000000,-77.61673261,43.14999694,39264,0.00930476840264637,Low
12138000010560000000,-77.61686543,43.15003307,39265,0.00742402462805765,Low
12138000010580000000,-77.61711599,43.14997731,39266,0.00367520197031087,Low
12138000010590000000,-77.61705398,43.15011873,39267,0.0257532594587813,Low
12138000010600000000,-77.61698881,43.15021736,39268,0.0130892338527366,Low
12138000010610000000,-77.61698812,43.150316,39269,0.00582092639982594,Low
12138000010620000000,-77.61698948,43.1504265,39270,0.00881635456221047,Low
12138000010630000000,-77.61698859,43.1505465,39271,0.0196354891143011,Low
12138000010640000000,-77.61698584,43.1506676,39272,0.00171940418350141,Low
12138000010700000000,-77.61756525,43.14995287,39277,0.00277187257591612,Low
12138000010710000000,-77.61768967,43.14995244,39278,0.0127571698712054,Low
12138000010720000000,-77.61740383,43.14959234,39279,0.129265806924585,High
12138000010730000000,-77.61755259,43.14959138,39280,0.0124179629195833,Low
12138000010740000000,-77.61770282,43.1495908,39281,0.0138717126451657,Low
12138000010750000000,-77.61785402,43.14958975,39282,0.00563185960785123,Low
12138000010760000000,-77.6180031,43.14958937,39283,0.00509337865322874,Low
12138000010770000000,-77.61815322,43.14958859,39284,0.108742806699492,Mid
12138000010780000000,-77.61829521,43.14958853,39285,0.151236792826689,High
12138000020070000000,-77.61243374,43.15100595,39288,0.271723467127748,High
12138000020140000000,-77.61285411,43.14968413,39289,0.00301426657155133,Low
12138000020150000000,-77.61290654,43.14955372,39290,0.429386027012839,High
12138000020160000000,-77.61296469,43.14942716,39291,0.00609861057418463,Low
12138000020380000000,-77.61503398,43.14952451,39293,0.00617474107351849,Low
12138000020390000000,-77.6153482,43.14949456,39294,0.00542724374563247,Low
12138000020400000000,-77.61555486,43.1496015,39295,0.00510385726406067,Low
12138000020420000000,-77.61602182,43.14951864,39296,0.00400418080656907,Low
12138000020470000000,-77.61454671,43.15005245,39299,0.0240862380151337,Low
12138000020490000000,-77.61502226,43.15006154,39300,0.00521688046556701,Low
12138000020500000000,-77.61530108,43.15004469,39301,0.0127329816153607,Low
12138000020510000000,-77.61519465,43.15025159,39302,0.00605375019394052,Low
12138000020520000000,-77.61517603,43.15034061,39303,0.0164436182586286,Low
12138000020530000000,-77.61517732,43.1504614,39304,0.00621485279461551,Low
12138000020540000000,-77.61517966,43.15058306,39305,0.00732570637579069,Low
12138000020550000000,-77.61518251,43.15067771,39306,0.00638472648684511,Low
12139000010170000000,-77.61192783,43.15015625,39307,0.00375630303674815,Low
12140000020190000000,-77.6023511,43.15007708,39327,0.0378951204137344,Low
12140000020200000000,-77.60209186,43.15007739,39328,0.0511413164235255,Mid
12140000020210000000,-77.60191308,43.15016454,39329,0.0644474652329846,Mid
12140000020220000000,-77.60189256,43.14998871,39330,0.00603475145408691,Low
12140000020290000000,-77.60085624,43.15018632,39331,0.0329537317240265,Low
12140000020300000000,-77.60074126,43.15012389,39332,0.0310198011735391,Low
12140000020310000000,-77.60084083,43.1500079,39333,0.00305277835282356,Low
12140000020320000000,-77.60148613,43.14969167,39334,0.00570106181458331,Low
12140000020380000000,-77.60114553,43.14910628,39337,0.143821555460254,High
12140000020390000000,-77.60157159,43.14905604,39338,0.0962090502706632,Mid
12140000020400000000,-77.60164632,43.14915157,39339,0.0160789377686104,Low
12140000020410000000,-77.60172,43.14924754,39340,0.00489476427391823,Low
12140000020420000000,-77.60179698,43.14934215,39341,0.0155833632160163,Low
12140000020430000000,-77.60191747,43.14943216,39342,0.036016515630017,Low
12140000020440000000,-77.6016365,43.14964065,39343,0.00605252208087279,Low
12140000020450000000,-77.60178766,43.14963489,39344,0.0150833537866703,Low
12140000020460000000,-77.60193861,43.14962924,39345,0.00367893572354574,Low
12140000020470000000,-77.60210673,43.14956001,39346,0.0329769016431794,Low
12140000020480000000,-77.60207843,43.149694,39347,0.00170866984793855,Low
